day_crash,hour_crash,road_type,road_condition,weather_condition,visibility,type_vehicle,gender,age,outcome
1,Day,Asphalt,Dry,Clear,2,motorcycle,male,18.0,0
4,Day,Asphalt,Wet or Damaged,Clear,1,motorcycle,male,19.13446116739613,0
6,Day,Asphalt,Wet or Damaged,Clear,1,bus,male,28.23552694688288,0
3,Night,Asphalt,Dry,Clear,3,car,female,36.75442710513464,0
6,Dawn,Asphalt,Dry,Clear,1,car,male,42.04122287313278,0
1,Day,Asphalt,Dry,Unclear,1,motorcycle,male,41.11160503001783,0
6,Day,Asphalt,Dry,Clear,1,car,male,18.773383790969923,0
6,Day,Asphalt,Dry,Clear,2,truck,male,36.41205677334991,0
7,Night,Asphalt,Dry,Clear,1,bus,female,30.05597208339293,0
2,Day,Soil,Dry,Unclear,2,car,male,38.99276589308644,0
4,Night,Asphalt,Wet or Damaged,Clear,2,car,female,34.25753626620783,0
4,Day,Asphalt,Dry,Clear,3,truck,female,31.316754445165245,0
4,Day,Soil,Dry,Unclear,1,car,male,38.74143864701177,0
7,Day,Asphalt,Dry,Clear,3,truck,male,34.44346367655556,0
4,Night,Asphalt,Wet or Damaged,Clear,1,truck,male,32.76273824976997,0
7,Day,Asphalt,Dry,Clear,1,car,male,18.0,0
1,Day,Asphalt,Wet or Damaged,Clear,1,motorcycle,female,38.92967422701895,0
5,Night,Asphalt,Dry,Clear,1,truck,male,31.05229703421516,0
5,Dawn,Asphalt,Dry,Clear,1,bus,male,33.3573546325245,0
6,Night,Asphalt,Wet or Damaged,Unclear,1,motorcycle,male,30.845163689232052,1
6,Day,Asphalt,Dry,Clear,1,car,female,42.48011305757342,0
6,Day,Asphalt,Wet or Damaged,Unclear,2,car,male,47.459401944627075,0
6,Day,Asphalt,Dry,Clear,3,car,male,60.62867308630803,0
3,Day,Asphalt,Dry,Clear,1,truck,male,31.70005825467703,0
7,Day,Asphalt,Dry,Clear,3,truck,male,39.454906510179285,0
1,Night,Asphalt,Dry,Clear,1,car,female,24.280965156915567,0
5,Day,Soil,Dry,Clear,4,truck,female,35.94723614328232,0
2,Day,Soil,Wet or Damaged,Clear,2,car,male,26.15582166149295,0
3,Dawn,Asphalt,Wet or Damaged,Clear,2,motorcycle,female,39.05597744835123,0
4,Night,Asphalt,Dry,Clear,1,car,female,28.48643300825517,0
4,Night,Asphalt,Dry,Unclear,1,car,female,54.3363175198472,0
2,Night,Asphalt,Dry,Clear,1,car,male,22.99936909765026,0
2,Dawn,Asphalt,Dry,Clear,1,bus,male,47.213213300468496,0
6,Night,Soil,Wet or Damaged,Clear,1,car,male,38.75365639985989,0
2,Night,Asphalt,Wet or Damaged,Clear,2,car,female,40.09827292858783,0
6,Day,Asphalt,Dry,Clear,2,truck,male,26.857949914694885,0
3,Night,Asphalt,Dry,Clear,2,car,male,39.28588998585774,0
7,Day,Asphalt,Dry,Clear,1,car,male,34.33014064933152,0
1,Dawn,Asphalt,Dry,Clear,1,car,female,28.20375782362055,0
7,Night,Asphalt,Wet or Damaged,Clear,1,car,female,48.55650728259285,0
1,Day,Asphalt,Wet or Damaged,Clear,1,bus,male,27.606654319364605,0
7,Night,Asphalt,Dry,Unclear,2,car,female,24.19735371381011,0
3,Day,Asphalt,Dry,Unclear,1,truck,female,18.0,0
1,Dawn,Asphalt,Dry,Clear,1,car,male,33.375375317176555,0
5,Day,Asphalt,Dry,Clear,3,car,female,31.427490245360378,0
3,Day,Asphalt,Dry,Clear,1,car,male,71.13584724254315,0
6,Night,Asphalt,Wet or Damaged,Unclear,1,car,male,51.25439438330443,1
2,Day,Soil,Wet or Damaged,Clear,2,truck,female,44.34591073327857,0
7,Night,Asphalt,Dry,Clear,1,car,male,28.45507256379978,0
4,Dawn,Asphalt,Wet or Damaged,Unclear,1,car,male,35.27919676308389,0
3,Dawn,Asphalt,Dry,Clear,1,bus,female,33.84217130447847,0
6,Day,Asphalt,Dry,Clear,1,car,male,30.201840271691182,0
6,Day,Asphalt,Wet or Damaged,Clear,4,bus,male,28.83915037154479,1
6,Night,Asphalt,Dry,Clear,1,car,male,39.72446896037594,0
2,Day,Asphalt,Dry,Clear,2,truck,male,41.191481944890405,0
4,Day,Asphalt,Dry,Clear,2,car,male,42.08311418447181,0
6,Day,Asphalt,Wet or Damaged,Unclear,1,car,female,39.07063181618882,0
1,Day,Asphalt,Wet or Damaged,Clear,3,car,male,80.0,0
2,Day,Asphalt,Dry,Unclear,1,motorcycle,male,19.728061978583277,0
2,Dawn,Asphalt,Dry,Clear,1,car,male,32.25115228119797,0
5,Day,Asphalt,Wet or Damaged,Clear,2,car,male,22.133146321818195,0
4,Day,Asphalt,Dry,Clear,1,car,female,18.0,0
6,Day,Soil,Wet or Damaged,Clear,3,car,male,18.0,0
4,Dawn,Asphalt,Wet or Damaged,Clear,2,car,male,43.91590811970295,0
4,Dawn,Soil,Dry,Clear,1,bus,male,25.64460522509711,0
4,Day,Asphalt,Dry,Clear,1,bus,male,33.839201225961716,0
7,Day,Asphalt,Dry,Unclear,2,truck,male,50.676626785040305,0
4,Dawn,Asphalt,Dry,Clear,1,car,male,36.32022458051049,0
5,Day,Asphalt,Wet or Damaged,Clear,3,motorcycle,male,35.25865702592224,1
3,Day,Asphalt,Dry,Clear,3,motorcycle,female,48.374626343830755,0
3,Day,Asphalt,Dry,Clear,1,bus,male,48.71934082444494,0
3,Day,Asphalt,Dry,Unclear,3,car,male,33.013539190967904,0
1,Night,Asphalt,Dry,Clear,1,car,male,57.183382375042186,0
3,Day,Asphalt,Dry,Clear,1,car,male,23.999766965979322,0
7,Night,Asphalt,Wet or Damaged,Clear,3,bus,female,36.27259610662318,1
1,Day,Asphalt,Dry,Clear,2,motorcycle,male,61.563334443449875,0
7,Day,Asphalt,Wet or Damaged,Clear,2,bus,male,29.385682709676562,0
6,Dawn,Asphalt,Dry,Clear,1,car,female,20.457566500878002,0
7,Day,Asphalt,Dry,Clear,1,truck,female,21.25417620920041,0
5,Night,Asphalt,Dry,Clear,2,car,female,30.04369165141466,0
2,Day,Asphalt,Dry,Clear,1,motorcycle,male,43.43627921248856,0
7,Day,Asphalt,Dry,Clear,1,car,female,38.57924278996097,0
6,Dawn,Asphalt,Dry,Unclear,1,car,male,41.95424649641939,0
3,Night,Asphalt,Wet or Damaged,Clear,1,truck,male,30.99367608897481,0
1,Day,Asphalt,Wet or Damaged,Clear,1,car,male,47.83452349403326,0
7,Night,Asphalt,Wet or Damaged,Clear,1,truck,female,27.924956258621098,0
5,Night,Soil,Wet or Damaged,Clear,3,car,male,46.424028515724515,1
5,Day,Asphalt,Wet or Damaged,Clear,4,truck,male,35.95208915319019,0
7,Day,Asphalt,Dry,Clear,2,car,male,30.955359350892735,0
1,Night,Asphalt,Dry,Clear,2,car,male,30.582470173336198,0
4,Day,Soil,Dry,Clear,2,car,female,30.852748079962975,0
5,Day,Asphalt,Dry,Clear,1,car,male,18.0,0
1,Night,Asphalt,Wet or Damaged,Clear,2,truck,male,23.18602983148289,0
3,Night,Soil,Dry,Clear,1,car,male,45.331911472340394,0
5,Night,Asphalt,Dry,Clear,2,car,male,46.814498191339275,0
5,Day,Asphalt,Wet or Damaged,Clear,1,car,male,33.56272617918643,0
2,Day,Asphalt,Wet or Damaged,Clear,2,car,male,57.738140546632295,0
5,Day,Asphalt,Dry,Clear,3,motorcycle,male,43.9331082880052,0
6,Night,Asphalt,Dry,Clear,3,bus,male,31.89714838948971,1
2,Day,Asphalt,Dry,Clear,4,bus,male,18.0,0
2,Night,Soil,Dry,Clear,1,car,male,39.040729809174636,0
3,Day,Asphalt,Wet or Damaged,Clear,3,motorcycle,male,36.441490171346835,1
4,Night,Asphalt,Dry,Clear,3,car,female,47.342142900018914,0
7,Dawn,Asphalt,Dry,Clear,3,car,male,31.641073779205435,0
4,Night,Asphalt,Dry,Clear,1,bus,female,35.84866692080865,0
3,Day,Soil,Dry,Clear,1,truck,female,36.398777934633415,0
6,Day,Asphalt,Dry,Clear,1,bus,female,33.814273847605136,0
3,Night,Asphalt,Dry,Unclear,1,car,male,46.57538376743288,0
2,Day,Soil,Dry,Clear,4,truck,male,38.34687680766041,0
7,Day,Asphalt,Dry,Clear,1,motorcycle,male,32.36645290374936,0
5,Day,Asphalt,Wet or Damaged,Clear,3,truck,male,41.03198546207424,0
5,Day,Soil,Dry,Clear,3,truck,male,18.0,0
7,Night,Asphalt,Dry,Clear,1,truck,male,36.9036787984798,0
2,Day,Asphalt,Dry,Clear,1,bus,male,20.735792578633998,0
5,Day,Asphalt,Dry,Clear,1,car,male,36.68529832812326,0
2,Night,Asphalt,Wet or Damaged,Clear,1,motorcycle,male,18.0,1
3,Day,Soil,Dry,Clear,1,car,female,46.46445926615195,0
4,Day,Asphalt,Dry,Clear,4,car,male,33.07639980143177,0
2,Night,Asphalt,Wet or Damaged,Unclear,4,car,male,24.181662228676547,1
7,Day,Asphalt,Dry,Clear,2,car,male,41.71384862595373,0
2,Dawn,Asphalt,Dry,Clear,2,motorcycle,male,19.374729332482676,0
3,Night,Asphalt,Dry,Clear,2,motorcycle,male,20.268553133855953,0
6,Night,Soil,Dry,Clear,1,bus,male,18.0,0
7,Night,Asphalt,Wet or Damaged,Clear,1,car,male,24.082979915430556,0
2,Night,Asphalt,Dry,Clear,1,bus,male,37.565258570586025,0
1,Day,Asphalt,Wet or Damaged,Clear,1,motorcycle,female,53.621269972917055,0
1,Day,Asphalt,Wet or Damaged,Clear,1,motorcycle,male,49.368227215278274,0
7,Day,Asphalt,Dry,Clear,4,motorcycle,female,39.59176481237223,0
3,Day,Asphalt,Dry,Clear,1,truck,male,41.51740517498949,0
2,Day,Asphalt,Dry,Unclear,3,car,male,36.11265179989132,0
2,Day,Asphalt,Dry,Clear,3,car,male,38.283973417915576,0
1,Day,Asphalt,Dry,Unclear,2,car,male,46.96932991608675,0
4,Night,Asphalt,Wet or Damaged,Clear,2,bus,male,44.3897431622847,1
3,Dawn,Asphalt,Dry,Clear,1,truck,male,26.538830171254965,0
7,Night,Asphalt,Wet or Damaged,Clear,4,truck,male,25.452993599323253,1
3,Night,Asphalt,Dry,Clear,2,bus,male,25.083314619999154,0
7,Day,Soil,Wet or Damaged,Clear,3,bus,female,52.814210045622964,1
1,Night,Asphalt,Wet or Damaged,Unclear,1,motorcycle,male,18.0,1
4,Day,Asphalt,Dry,Clear,1,motorcycle,female,36.82278208741845,0
4,Day,Asphalt,Dry,Clear,2,car,female,27.42068007048099,0
5,Day,Asphalt,Wet or Damaged,Unclear,3,bus,male,36.015443874939876,1
5,Night,Soil,Dry,Unclear,1,bus,female,41.09246250532871,1
4,Night,Asphalt,Dry,Clear,1,motorcycle,male,25.260673755924913,0
7,Day,Asphalt,Dry,Unclear,1,car,male,22.432018379056736,0
6,Day,Asphalt,Dry,Clear,1,motorcycle,male,38.53717150370449,0
2,Night,Asphalt,Dry,Clear,1,car,male,36.391259646586,0
1,Day,Asphalt,Dry,Clear,3,car,male,33.78050936294844,0
6,Day,Asphalt,Dry,Clear,1,car,male,31.399984207230112,0
1,Day,Asphalt,Dry,Clear,1,car,male,25.31153187233548,0
2,Night,Asphalt,Wet or Damaged,Clear,2,motorcycle,male,34.49479184955805,1
5,Day,Asphalt,Wet or Damaged,Unclear,1,car,male,25.572065682856504,0
4,Night,Asphalt,Wet or Damaged,Clear,1,truck,male,35.644594092070804,0
4,Night,Asphalt,Wet or Damaged,Clear,4,car,male,18.0,1
1,Day,Asphalt,Wet or Damaged,Clear,1,truck,female,44.72233527349216,0
7,Night,Asphalt,Wet or Damaged,Clear,2,car,female,40.25598309718224,0
2,Night,Soil,Dry,Clear,1,bus,male,18.935003106768907,0
7,Night,Asphalt,Dry,Clear,1,car,male,26.201546664888745,0
4,Day,Asphalt,Wet or Damaged,Clear,1,car,male,26.3262843536785,0
1,Dawn,Asphalt,Wet or Damaged,Clear,4,motorcycle,male,19.961401120277728,1
2,Night,Asphalt,Dry,Clear,3,car,male,36.60540518369123,0
4,Dawn,Asphalt,Dry,Clear,1,bus,male,36.88095471880869,0
7,Day,Asphalt,Dry,Clear,1,motorcycle,female,19.380560633396527,0
6,Night,Soil,Dry,Clear,4,car,male,61.99069366641102,0
6,Day,Asphalt,Dry,Clear,1,truck,male,31.974829479334296,0
6,Night,Asphalt,Wet or Damaged,Clear,1,bus,male,37.96125885750185,1
5,Day,Asphalt,Wet or Damaged,Unclear,2,motorcycle,male,28.300742331137936,1
1,Day,Asphalt,Dry,Clear,2,car,female,25.461149258024847,0
5,Day,Soil,Dry,Clear,4,car,female,28.924067414744684,0
1,Day,Soil,Dry,Clear,3,car,male,37.471449222105214,0
7,Night,Asphalt,Dry,Unclear,3,bus,male,32.49265072534737,1
6,Day,Asphalt,Dry,Clear,2,motorcycle,male,18.0,0
6,Night,Asphalt,Dry,Clear,1,car,male,53.62854278970199,0
4,Day,Asphalt,Dry,Clear,1,car,female,37.47038520305968,0
4,Day,Soil,Wet or Damaged,Clear,1,car,male,54.99244696277058,0
7,Day,Asphalt,Dry,Unclear,1,truck,male,32.907408578448724,0
5,Day,Soil,Dry,Clear,2,car,female,26.26809733424068,0
2,Day,Asphalt,Dry,Clear,3,bus,male,42.03015956538574,0
6,Night,Asphalt,Dry,Clear,1,car,male,49.684519918551814,0
7,Night,Asphalt,Dry,Clear,1,car,female,26.151004665024544,0
3,Day,Soil,Dry,Clear,1,bus,male,38.56950977751357,0
5,Night,Asphalt,Wet or Damaged,Clear,1,truck,male,38.371904128392806,0
7,Day,Asphalt,Wet or Damaged,Unclear,3,motorcycle,male,46.5453093666227,1
3,Night,Asphalt,Wet or Damaged,Clear,1,car,female,18.0,0
7,Day,Soil,Dry,Clear,1,car,male,28.265338078047897,0
3,Day,Asphalt,Dry,Unclear,1,car,male,38.408105829585864,0
2,Day,Asphalt,Dry,Clear,1,car,male,29.22436576899537,0
1,Day,Asphalt,Dry,Clear,1,car,female,29.32321183986384,0
2,Dawn,Asphalt,Dry,Clear,1,motorcycle,female,69.25619722806582,0
3,Night,Asphalt,Wet or Damaged,Clear,1,car,male,42.4881932652012,0
3,Night,Asphalt,Wet or Damaged,Clear,1,car,male,37.453185318455965,0
1,Night,Asphalt,Wet or Damaged,Unclear,2,car,male,52.31015297312743,1
1,Day,Soil,Dry,Clear,2,car,female,43.25880010219305,0
3,Day,Soil,Dry,Clear,4,truck,female,44.08792018526846,0
6,Day,Asphalt,Dry,Clear,2,truck,female,46.35581019875263,0
2,Day,Asphalt,Dry,Clear,1,bus,male,42.79198172065807,0
6,Day,Asphalt,Dry,Clear,1,bus,female,18.0,0
5,Night,Asphalt,Wet or Damaged,Clear,1,car,male,35.58029364386923,0
5,Night,Asphalt,Dry,Clear,2,truck,male,25.82385593580559,0
4,Night,Asphalt,Dry,Clear,1,car,male,38.32803820243962,0
1,Day,Soil,Dry,Clear,1,car,female,27.198911574638522,0
4,Day,Asphalt,Dry,Clear,1,car,male,43.21703209503047,0
7,Day,Soil,Dry,Clear,1,bus,male,23.866321245763178,0
3,Night,Asphalt,Wet or Damaged,Clear,3,motorcycle,male,30.376673599528413,1
5,Day,Asphalt,Wet or Damaged,Clear,1,truck,female,18.0,0
1,Day,Asphalt,Dry,Clear,1,motorcycle,male,22.978075786745983,0
5,Day,Asphalt,Dry,Clear,1,truck,male,18.0,0
2,Day,Asphalt,Dry,Clear,2,car,male,51.49059571209528,0
4,Day,Asphalt,Dry,Unclear,1,car,female,32.96286330660448,0
4,Day,Asphalt,Dry,Unclear,2,car,male,51.89649940045339,0
6,Night,Soil,Dry,Clear,1,motorcycle,male,46.81678074147343,0
1,Night,Asphalt,Dry,Clear,3,car,female,47.636148877069104,0
2,Day,Asphalt,Dry,Clear,1,car,female,43.53916163720173,0
1,Dawn,Soil,Dry,Unclear,1,car,female,37.23999768711748,0
5,Day,Asphalt,Wet or Damaged,Clear,1,bus,male,24.061747218607508,0
4,Night,Soil,Dry,Unclear,3,motorcycle,male,31.8358286504441,1
4,Night,Soil,Dry,Clear,2,motorcycle,male,23.249422478307665,0
1,Day,Asphalt,Wet or Damaged,Clear,1,car,female,21.877334288836284,0
6,Day,Soil,Dry,Clear,1,bus,male,37.50266362505667,0
4,Day,Asphalt,Dry,Clear,2,bus,male,51.57747645528721,0
7,Day,Soil,Wet or Damaged,Unclear,1,bus,male,25.43963304212324,1
5,Day,Asphalt,Dry,Unclear,3,truck,male,30.93538180271267,0
6,Dawn,Asphalt,Dry,Clear,1,car,female,45.94989111856065,0
1,Night,Asphalt,Wet or Damaged,Unclear,1,truck,male,52.73713782605086,1
3,Day,Soil,Dry,Clear,3,car,male,25.65163368308801,0
1,Day,Asphalt,Wet or Damaged,Clear,1,car,male,55.32737698829751,0
3,Day,Asphalt,Dry,Clear,1,motorcycle,female,34.99033569599711,0
4,Day,Asphalt,Dry,Clear,4,car,male,41.2446560314553,0
7,Day,Asphalt,Dry,Clear,1,bus,female,18.763088664397028,0
4,Day,Soil,Dry,Clear,4,bus,male,32.01840548311125,0
3,Day,Asphalt,Dry,Clear,1,car,male,71.71647525301586,0
4,Day,Asphalt,Wet or Damaged,Clear,1,motorcycle,male,44.57251162073111,0
6,Night,Asphalt,Dry,Clear,2,car,male,18.294849420490614,0
6,Day,Asphalt,Dry,Clear,2,truck,female,27.63522364335768,0
7,Day,Asphalt,Dry,Clear,3,bus,male,33.78743934760603,0
5,Day,Soil,Dry,Clear,1,car,male,37.80223948014001,0
6,Day,Asphalt,Dry,Clear,1,car,male,50.41306630891828,0
6,Day,Asphalt,Dry,Clear,1,truck,female,35.40574035477626,0
2,Night,Asphalt,Dry,Clear,2,car,male,53.31286519558007,0
5,Night,Asphalt,Wet or Damaged,Clear,1,truck,male,21.900915064937138,0
6,Day,Asphalt,Dry,Unclear,3,car,male,18.0,0
4,Day,Asphalt,Dry,Clear,1,car,male,24.964482431217128,0
1,Day,Soil,Dry,Clear,1,truck,male,24.518381724030355,0
2,Dawn,Asphalt,Dry,Clear,1,truck,male,26.458296396867112,0
2,Day,Asphalt,Dry,Clear,2,car,male,22.318730386303763,0
1,Day,Soil,Dry,Clear,3,car,female,31.09240121382656,0
2,Dawn,Asphalt,Wet or Damaged,Clear,1,motorcycle,male,25.529982352054652,0
5,Night,Asphalt,Wet or Damaged,Clear,1,truck,male,41.318710615007554,0
1,Dawn,Soil,Dry,Clear,2,car,female,21.613065414641568,0
6,Day,Soil,Dry,Clear,1,motorcycle,female,46.54409229916502,0
5,Day,Asphalt,Dry,Clear,2,truck,male,28.24667371967719,0
2,Night,Asphalt,Dry,Clear,4,truck,male,23.065899791792603,0
2,Night,Asphalt,Dry,Clear,3,car,male,56.54930931931887,0
5,Day,Asphalt,Dry,Clear,1,car,male,25.122799886624016,0
2,Day,Asphalt,Dry,Clear,1,motorcycle,male,18.0,0
3,Day,Asphalt,Dry,Clear,3,bus,female,46.634050800769,0
3,Day,Asphalt,Dry,Clear,2,car,male,20.62682021200408,0
1,Night,Asphalt,Wet or Damaged,Clear,1,car,male,44.25587654053122,0
1,Day,Asphalt,Dry,Clear,1,motorcycle,female,39.92396103854713,0
3,Night,Asphalt,Dry,Clear,1,bus,male,52.92518979633586,0
1,Day,Asphalt,Dry,Clear,2,car,male,36.66807544343824,0
7,Day,Asphalt,Dry,Clear,2,car,female,40.287214610993495,0
5,Day,Soil,Dry,Clear,1,bus,male,26.005445135033046,0
7,Night,Asphalt,Dry,Clear,1,motorcycle,male,60.214893337637314,0
5,Day,Asphalt,Wet or Damaged,Clear,1,bus,male,25.918143086767763,0
1,Day,Asphalt,Wet or Damaged,Unclear,2,motorcycle,male,27.67464557460961,1
4,Day,Soil,Dry,Clear,1,car,male,37.834159662295306,0
6,Day,Asphalt,Dry,Clear,1,bus,male,36.415592698777296,0
4,Night,Soil,Dry,Clear,1,car,female,45.75753104204291,0
3,Night,Asphalt,Dry,Clear,1,car,male,39.09866377317463,0
4,Night,Asphalt,Dry,Unclear,1,car,male,45.715075715499864,0
3,Day,Soil,Dry,Clear,1,truck,male,30.959536149448553,0
1,Day,Soil,Dry,Clear,3,truck,male,40.8877464844758,0
7,Night,Soil,Dry,Clear,1,truck,male,44.76033895672656,0
4,Day,Asphalt,Dry,Clear,1,car,female,60.46069466712753,0
4,Day,Asphalt,Dry,Clear,2,car,male,28.64550257672917,0
2,Day,Soil,Dry,Clear,1,car,female,52.88105305817574,0
4,Day,Asphalt,Dry,Unclear,1,motorcycle,male,30.375067847279155,0
3,Night,Soil,Wet or Damaged,Clear,1,car,male,26.402157001383422,0
5,Dawn,Asphalt,Dry,Clear,2,bus,female,49.937150256038066,0
1,Day,Asphalt,Dry,Unclear,2,bus,male,18.0,0
4,Night,Asphalt,Dry,Clear,2,car,male,45.26952934503931,0
5,Day,Asphalt,Wet or Damaged,Clear,2,car,male,28.62701837594489,0
3,Day,Asphalt,Dry,Clear,1,car,female,21.54596221135847,0
2,Night,Asphalt,Dry,Clear,3,truck,male,61.390077531949984,0
7,Night,Asphalt,Dry,Clear,2,truck,male,37.691236898961904,0
2,Day,Asphalt,Dry,Clear,2,car,female,20.744403111652613,0
3,Day,Soil,Dry,Clear,3,car,female,37.783469259276615,0
5,Day,Asphalt,Wet or Damaged,Clear,1,bus,male,18.0,0
6,Day,Asphalt,Dry,Clear,4,car,male,40.91330665241017,0
7,Dawn,Soil,Dry,Clear,1,truck,male,47.83415407059776,0
6,Night,Asphalt,Dry,Clear,1,bus,male,37.133536753178454,0
2,Day,Soil,Dry,Clear,3,car,male,24.007215401180144,0
4,Night,Soil,Dry,Unclear,1,car,female,22.58489824209942,0
6,Night,Asphalt,Dry,Clear,1,bus,male,39.54577777077025,0
6,Day,Asphalt,Wet or Damaged,Unclear,1,motorcycle,male,36.96240447323386,1
7,Day,Soil,Dry,Unclear,2,bus,male,28.997206203507826,0
7,Night,Asphalt,Dry,Clear,1,car,male,52.07211117887972,0
7,Day,Asphalt,Wet or Damaged,Clear,1,motorcycle,male,65.5475023493484,0
4,Dawn,Asphalt,Dry,Clear,1,motorcycle,male,54.494107149707304,0
2,Night,Asphalt,Dry,Clear,1,truck,female,34.47245266995115,0
4,Day,Asphalt,Dry,Clear,1,car,female,33.983003419511554,0
7,Day,Asphalt,Dry,Clear,1,bus,male,40.88532514882495,0
3,Day,Asphalt,Dry,Clear,1,truck,female,43.20401340967001,0
3,Day,Asphalt,Dry,Unclear,1,car,female,18.0,0
2,Night,Asphalt,Dry,Clear,1,car,female,35.19844832013854,0
4,Day,Asphalt,Dry,Unclear,2,car,female,18.0,0
3,Day,Asphalt,Dry,Clear,3,bus,female,39.51069405138559,0
5,Dawn,Asphalt,Dry,Clear,1,car,male,26.140477404334593,0
4,Night,Asphalt,Dry,Clear,3,motorcycle,female,37.12127377684076,1
1,Night,Asphalt,Dry,Clear,2,bus,female,42.98587776024303,0
7,Day,Asphalt,Dry,Clear,1,truck,male,24.13499534299566,0
1,Day,Asphalt,Dry,Clear,1,car,male,23.54779681014101,0
6,Day,Asphalt,Wet or Damaged,Clear,1,truck,male,18.0,0
7,Night,Soil,Dry,Clear,2,car,male,34.53342037271805,0
2,Day,Asphalt,Dry,Clear,2,car,male,30.56520305752528,0
2,Day,Asphalt,Wet or Damaged,Clear,2,car,female,44.09638144430538,0
4,Day,Asphalt,Dry,Clear,1,car,male,25.178943662308114,0
5,Day,Asphalt,Dry,Clear,3,car,male,37.65418692183197,0
7,Day,Asphalt,Dry,Clear,3,bus,male,18.0,0
1,Night,Asphalt,Wet or Damaged,Clear,1,car,male,43.14026851886759,0
7,Night,Asphalt,Dry,Clear,1,car,female,49.14564455512921,0
2,Dawn,Soil,Wet or Damaged,Clear,3,car,female,20.055434087777627,0
1,Day,Asphalt,Dry,Unclear,3,bus,male,40.91429149659015,1
3,Day,Asphalt,Dry,Unclear,3,car,male,22.651367734712057,0
6,Night,Asphalt,Wet or Damaged,Clear,1,motorcycle,male,42.2816487010717,1
3,Day,Soil,Dry,Clear,1,car,male,47.84866738350816,0
5,Night,Soil,Dry,Clear,3,car,male,20.47550295518308,0
4,Dawn,Asphalt,Dry,Clear,1,truck,male,18.0,0
4,Day,Soil,Dry,Unclear,2,truck,male,33.35830926224169,0
1,Night,Asphalt,Dry,Clear,4,car,female,37.55981748405415,0
7,Day,Asphalt,Dry,Clear,4,car,male,28.674170508891333,0
5,Night,Asphalt,Dry,Clear,1,truck,male,40.39699245417326,0
6,Day,Asphalt,Wet or Damaged,Clear,1,bus,male,19.954079155168728,0
3,Night,Asphalt,Dry,Clear,1,bus,male,29.500789849673467,0
7,Night,Asphalt,Dry,Clear,3,truck,male,27.197826176883382,0
4,Day,Asphalt,Dry,Clear,1,car,male,30.69648001948814,0
7,Day,Asphalt,Dry,Clear,1,motorcycle,female,44.14922560639005,0
5,Day,Asphalt,Dry,Clear,1,motorcycle,female,53.993802989849954,0
3,Night,Asphalt,Wet or Damaged,Clear,1,car,male,39.8854316052099,0
3,Night,Asphalt,Dry,Clear,1,car,male,28.30126724786304,0
7,Day,Asphalt,Wet or Damaged,Clear,2,bus,male,37.99511716830296,0
6,Day,Soil,Dry,Clear,2,car,male,53.02782882289372,0
7,Day,Asphalt,Dry,Clear,1,motorcycle,male,33.34326254048471,0
7,Day,Asphalt,Dry,Clear,1,motorcycle,female,42.52133330810266,0
3,Night,Asphalt,Dry,Clear,1,car,male,21.780745347337252,0
2,Day,Asphalt,Dry,Clear,3,car,male,30.01175409946203,0
4,Day,Asphalt,Dry,Clear,3,truck,male,29.022574071741783,0
5,Night,Asphalt,Dry,Clear,3,bus,male,64.16364096237561,1
1,Dawn,Asphalt,Dry,Clear,1,truck,male,42.00224878246496,0
5,Day,Soil,Dry,Clear,3,bus,female,28.585604063913532,0
2,Day,Asphalt,Dry,Clear,1,bus,male,46.60858209196948,0
1,Dawn,Asphalt,Dry,Clear,1,car,female,57.43137544384894,0
1,Day,Asphalt,Dry,Unclear,2,motorcycle,male,30.050196839587258,0
7,Day,Asphalt,Dry,Clear,2,car,male,27.318230627273962,0
5,Day,Asphalt,Dry,Unclear,3,motorcycle,male,25.188874065841876,1
5,Day,Soil,Wet or Damaged,Clear,1,car,female,37.516235112672625,0
5,Day,Asphalt,Wet or Damaged,Clear,2,car,male,50.55763696412309,0
7,Night,Asphalt,Dry,Clear,1,car,female,38.77496436984924,0
6,Day,Soil,Dry,Clear,1,bus,male,33.16166622207264,0
7,Night,Asphalt,Dry,Clear,1,car,male,23.36170564717569,0
2,Night,Asphalt,Dry,Clear,1,car,male,28.311012188515356,0
3,Day,Asphalt,Wet or Damaged,Unclear,1,car,male,30.482373582694315,0
7,Day,Asphalt,Wet or Damaged,Unclear,1,motorcycle,male,52.921381420866766,1
6,Night,Asphalt,Dry,Unclear,1,motorcycle,female,52.034641515774624,1
6,Night,Asphalt,Dry,Clear,1,car,male,33.7687077569129,0
1,Night,Asphalt,Dry,Clear,1,car,male,21.807867046564045,0
6,Dawn,Asphalt,Dry,Clear,1,motorcycle,female,53.648509602422976,0
1,Day,Soil,Dry,Clear,1,motorcycle,female,18.0,0
6,Day,Asphalt,Dry,Clear,1,car,female,53.54631850710949,0
1,Day,Asphalt,Dry,Clear,1,car,male,36.387734873510986,0
3,Day,Asphalt,Dry,Clear,1,motorcycle,male,37.00228046951922,0
5,Day,Soil,Dry,Unclear,1,car,male,37.81988240212829,0
2,Day,Asphalt,Dry,Clear,2,car,female,29.242188631623833,0
1,Day,Soil,Wet or Damaged,Unclear,1,truck,male,49.492335956705,0
4,Day,Asphalt,Wet or Damaged,Clear,3,motorcycle,male,22.155522279708745,1
1,Day,Soil,Dry,Clear,2,bus,male,46.667618183233515,0
1,Night,Asphalt,Dry,Clear,1,truck,female,43.06497008721763,0
